id_categoria,nombre_categoria,id_electrodomestico,nombre_electrodomestico,id_marca,nombre_marca,id_modelo,nombre_modelo,año_fabricacion,descripcion,voltaje,potencia
C04,climatizacion,E00850,Aire acondicionado split,M00850,Midea,MD0850,Midea-829Z,2022,Modo automático,110,3188
C04,climatizacion,E00851,Enfriador evaporativo,M00851,Toshiba,MD0851,Toshiba-939A,2018,Tecnología inverter,220,1116
C04,climatizacion,E00852,Climatizador portátil,M00852,Toshiba,MD0852,Toshiba-298Z,2020,Control remoto incluido,220,1816
C04,climatizacion,E00853,Ventilador de techo,M00853,Frigidaire,MD0853,Frigidaire-385Z,2022,Control remoto incluido,220,2987
C04,climatizacion,E00854,Climatizador portátil,M00854,Hisense,MD0854,Hisense-862A,2023,Fácil instalación,220,3267
C04,climatizacion,E00855,Climatizador portátil,M00855,Philips,MD0855,Philips-938A,2022,Pantalla digital,220,2069
C04,climatizacion,E00856,Calefactor de aceite,M00856,Samsung,MD0856,Samsung-651X,2020,Diseño compacto y eficiente,110,2614
C04,climatizacion,E00857,Calefactor de aceite,M00857,Bosch,MD0857,Bosch-154Z,2025,Fácil instalación,110,3459
C04,climatizacion,E00858,Estufa eléctrica,M00858,Panasonic,MD0858,Panasonic-348Z,2025,Modo automático,110,3140
C04,climatizacion,E00859,Calefactor de aceite,M00859,Philips,MD0859,Philips-563B,2015,Modo automático,220,902
C04,climatizacion,E00860,Purificador de aire,M00860,Philips,MD0860,Philips-143X,2017,Diseño compacto y eficiente,220,1349
C04,climatizacion,E00861,Aire acondicionado split,M00861,Sharp,MD0861,Sharp-965B,2022,Fácil instalación,220,2615
C04,climatizacion,E00862,Estufa eléctrica,M00862,Honeywell,MD0862,Honeywell-772A,2020,Tecnología inverter,110,1692
C04,climatizacion,E00863,Deshumidificador,M00863,Midea,MD0863,Midea-255B,2016,Tecnología inverter,110,2834
C04,climatizacion,E00864,Calefactor eléctrico,M00864,Bosch,MD0864,Bosch-121B,2017,Pantalla digital,220,2378
C04,climatizacion,E00865,Climatizador portátil,M00865,Bosch,MD0865,Bosch-640X,2021,Modo automático,110,518
C04,climatizacion,E00866,Purificador de aire,M00866,Hisense,MD0866,Hisense-757Z,2016,Fácil instalación,110,2813
C04,climatizacion,E00867,Purificador de aire,M00867,Panasonic,MD0867,Panasonic-290Z,2019,Modo automático,220,2728
C04,climatizacion,E00868,Extractor de aire,M00868,Hisense,MD0868,Hisense-307C,2023,Bajo nivel de ruido,110,2945
C04,climatizacion,E00869,Deshumidificador,M00869,Midea,MD0869,Midea-517C,2016,Fácil instalación,110,2130
C04,climatizacion,E00870,Estufa eléctrica,M00870,Daikin,MD0870,Daikin-426B,2018,Diseño compacto y eficiente,110,2106
C04,climatizacion,E00871,Calefactor de aceite,M00871,Bosch,MD0871,Bosch-345X,2017,Control remoto incluido,220,2842
C04,climatizacion,E00872,Estufa eléctrica,M00872,Honeywell,MD0872,Honeywell-370A,2022,Diseño compacto y eficiente,220,3425
C04,climatizacion,E00873,Purificador de aire,M00873,Midea,MD0873,Midea-132A,2016,Pantalla digital,220,2145
C04,climatizacion,E00874,Calefactor eléctrico,M00874,Daikin,MD0874,Daikin-303B,2022,Alta eficiencia energética,110,2176
C04,climatizacion,E00875,Purificador de aire,M00875,Frigidaire,MD0875,Frigidaire-251X,2015,Alta eficiencia energética,110,534
C04,climatizacion,E00876,Ventilador de torre,M00876,Panasonic,MD0876,Panasonic-200B,2020,Diseño compacto y eficiente,220,1217
C04,climatizacion,E00877,Calefactor de aceite,M00877,Samsung,MD0877,Samsung-188Z,2020,Diseñado para ahorro de energía,110,711
C04,climatizacion,E00878,Enfriador evaporativo,M00878,Bosch,MD0878,Bosch-783A,2025,Fácil instalación,220,2336
C04,climatizacion,E00879,Purificador de aire,M00879,LG,MD0879,LG-432A,2018,Fácil instalación,110,2204
C04,climatizacion,E00880,Aire acondicionado split,M00880,Honeywell,MD0880,Honeywell-891Z,2024,Diseñado para ahorro de energía,110,1060
C05,cuidado,E00881,Rizador de cabello,M00881,Panasonic,MD0881,Panasonic-497S,2024,Tecnología avanzada,220,808
C05,cuidado,E00882,Limpiador facial sónico,M00882,Philips,MD0882,Philips-280Q,2025,Diseño ergonómico,110,577
C05,cuidado,E00883,Depiladora eléctrica,M00883,Rowenta,MD0883,Rowenta-649L,2019,Ligero y portátil,110,469
C05,cuidado,E00884,Sauna facial,M00884,Panasonic,MD0884,Panasonic-576L,2015,Ideal para uso diario,220,330
C05,cuidado,E00885,Plancha para cabello,M00885,Rowenta,MD0885,Rowenta-974L,2016,Resistente al agua,110,2234
C05,cuidado,E00886,Plancha para cabello,M00886,Braun,MD0886,Braun-795L,2020,Carga rápida,220,240
C05,cuidado,E00887,Rizador de cabello,M00887,GHD,MD0887,GHD-343Q,2019,Alta durabilidad,220,637
C05,cuidado,E00888,Cepillo de dientes eléctrico,M00888,Beurer,MD0888,Beurer-256X,2015,Ideal para uso diario,220,192
C05,cuidado,E00889,Afeitadora eléctrica,M00889,Xiaomi,MD0889,Xiaomi-268X,2016,Fácil de usar,220,1330
C05,cuidado,E00890,Secadora de cabello,M00890,Braun,MD0890,Braun-623S,2016,Diseño compacto,110,1997
C05,cuidado,E00891,Depiladora eléctrica,M00891,Beurer,MD0891,Beurer-798Q,2018,Fácil de usar,110,2467
C05,cuidado,E00892,Removedor de puntos negros,M00892,Rowenta,MD0892,Rowenta-785L,2017,Diseño ergonómico,110,1233
C05,cuidado,E00893,Recortadora de barba,M00893,Oral-B,MD0893,Oral-B-743L,2019,Diseño ergonómico,220,1933
C05,cuidado,E00894,Rizador de cabello,M00894,Conair,MD0894,Conair-138X,2024,Alta durabilidad,220,358
C05,cuidado,E00895,Plancha para cabello,M00895,Oral-B,MD0895,Oral-B-535Q,2019,Resistente al agua,110,1974
C05,cuidado,E00896,Plancha para cabello,M00896,Oral-B,MD0896,Oral-B-931X,2024,Ideal para uso diario,110,145
C05,cuidado,E00897,Masajeador facial,M00897,Revlon,MD0897,Revlon-450L,2020,Diseño ergonómico,110,10
C05,cuidado,E00898,Cortadora de cabello,M00898,Xiaomi,MD0898,Xiaomi-520S,2018,Resistente al agua,110,1330
C05,cuidado,E00899,Recortadora de barba,M00899,GHD,MD0899,GHD-531L,2020,Ideal para uso diario,110,461
C05,cuidado,E00900,Cepillo de dientes eléctrico,M00900,Oral-B,MD0900,Oral-B-305Q,2019,Ligero y portátil,220,1114
C05,cuidado,E00901,Plancha para cabello,M00901,Revlon,MD0901,Revlon-274P,2017,Diseño compacto,110,1786
C05,cuidado,E00902,Afeitadora eléctrica,M00902,Philips,MD0902,Philips-227P,2025,Diseño compacto,110,767
C05,cuidado,E00903,Cepillo de dientes eléctrico,M00903,Rowenta,MD0903,Rowenta-846S,2021,Carga rápida,220,1124
C05,cuidado,E00904,Cortadora de cabello,M00904,Philips,MD0904,Philips-163X,2019,Tecnología avanzada,110,1621
C05,cuidado,E00905,Afeitadora eléctrica,M00905,Xiaomi,MD0905,Xiaomi-920X,2021,Ligero y portátil,220,1938
C05,cuidado,E00906,Recortadora de barba,M00906,Braun,MD0906,Braun-851Q,2021,Ligero y portátil,110,1213
C05,cuidado,E00907,Cortadora de cabello,M00907,Panasonic,MD0907,Panasonic-761X,2019,Resistente al agua,220,32
C05,cuidado,E00908,Cepillo de dientes eléctrico,M00908,Braun,MD0908,Braun-971S,2019,Diseño ergonómico,220,212
C05,cuidado,E00909,Depiladora eléctrica,M00909,Panasonic,MD0909,Panasonic-201X,2017,Diseño ergonómico,220,549
C05,cuidado,E00910,Rizador de cabello,M00910,Philips,MD0910,Philips-632L,2017,Diseño compacto,110,1692
C05,cuidado,E00911,Plancha para cabello,M00911,Braun,MD0911,Braun-478X,2017,Diseño ergonómico,220,2035
C05,cuidado,E00912,Recortadora de barba,M00912,Conair,MD0912,Conair-595X,2018,Tecnología avanzada,110,1401
C05,cuidado,E00913,Plancha para cabello,M00913,Beurer,MD0913,Beurer-257P,2023,Ideal para uso diario,110,1913
C05,cuidado,E00914,Plancha para cabello,M00914,GHD,MD0914,GHD-350L,2015,Diseño compacto,110,796
C05,cuidado,E00915,Sauna facial,M00915,Conair,MD0915,Conair-356Q,2024,Diseño ergonómico,110,1856
C05,cuidado,E00916,Removedor de puntos negros,M00916,Babyliss,MD0916,Babyliss-867X,2022,Ligero y portátil,220,2033
C05,cuidado,E00917,Rizador de cabello,M00917,Rowenta,MD0917,Rowenta-339S,2019,Diseño ergonómico,110,259
C05,cuidado,E00918,Recortadora de barba,M00918,Xiaomi,MD0918,Xiaomi-786P,2017,Ideal para uso diario,220,952
C05,cuidado,E00919,Cortadora de cabello,M00919,Oral-B,MD0919,Oral-B-208L,2017,Resistente al agua,220,225
C05,cuidado,E00920,Plancha para cabello,M00920,Oral-B,MD0920,Oral-B-722L,2015,Diseño ergonómico,220,2436
C05,cuidado,E00921,Cortadora de cabello,M00921,Babyliss,MD0921,Babyliss-783L,2020,Ligero y portátil,110,2170
C05,cuidado,E00922,Sauna facial,M00922,Panasonic,MD0922,Panasonic-526S,2016,Diseño ergonómico,110,364
C05,cuidado,E00923,Esterilizador UV portátil,M00923,Conair,MD0923,Conair-885P,2024,Fácil de usar,220,1901
C05,cuidado,E00924,Esterilizador UV portátil,M00924,Beurer,MD0924,Beurer-497Q,2018,Ideal para uso diario,220,1212
C05,cuidado,E00925,Masajeador corporal,M00925,Revlon,MD0925,Revlon-896L,2022,Tecnología avanzada,220,1898
C05,cuidado,E00926,Depiladora eléctrica,M00926,Rowenta,MD0926,Rowenta-458P,2023,Diseño compacto,110,1595
C05,cuidado,E00927,Afeitadora eléctrica,M00927,Beurer,MD0927,Beurer-512P,2020,Ligero y portátil,220,202
C05,cuidado,E00928,Sauna facial,M00928,Panasonic,MD0928,Panasonic-498S,2020,Alta durabilidad,110,302
C05,cuidado,E00929,Cepillo de dientes eléctrico,M00929,Babyliss,MD0929,Babyliss-348X,2015,Ligero y portátil,110,2114
C05,cuidado,E00930,Recortadora de barba,M00930,Braun,MD0930,Braun-169P,2022,Resistente al agua,110,338
C05,cuidado,E00931,Esterilizador UV portátil,M00931,Panasonic,MD0931,Panasonic-438X,2021,Carga rápida,220,970
C05,cuidado,E00932,Esterilizador UV portátil,M00932,Xiaomi,MD0932,Xiaomi-711Q,2019,Fácil de usar,110,1496
C05,cuidado,E00933,Rizador de cabello,M00933,Conair,MD0933,Conair-600Q,2017,Tecnología avanzada,220,2039
C05,cuidado,E00934,Recortadora de barba,M00934,Philips,MD0934,Philips-275P,2018,Diseño ergonómico,220,1862
C05,cuidado,E00935,Secadora de cabello,M00935,Wahl,MD0935,Wahl-231X,2018,Diseño compacto,220,553
C05,cuidado,E00936,Masajeador facial,M00936,Philips,MD0936,Philips-815L,2025,Diseño ergonómico,110,1986
C05,cuidado,E00937,Rizador de cabello,M00937,Xiaomi,MD0937,Xiaomi-980Q,2017,Tecnología avanzada,110,87
C05,cuidado,E00938,Removedor de puntos negros,M00938,Beurer,MD0938,Beurer-785Q,2021,Tecnología avanzada,110,996
C05,cuidado,E00939,Esterilizador UV portátil,M00939,Babyliss,MD0939,Babyliss-844X,2015,Carga rápida,110,2462
C05,cuidado,E00940,Cortadora de cabello,M00940,Revlon,MD0940,Revlon-978Q,2017,Resistente al agua,110,873
C05,cuidado,E00941,Masajeador corporal,M00941,Revlon,MD0941,Revlon-822X,2023,Resistente al agua,110,1380
C05,cuidado,E00942,Sauna facial,M00942,Babyliss,MD0942,Babyliss-251P,2017,Ligero y portátil,220,1074
C05,cuidado,E00943,Plancha para cabello,M00943,Braun,MD0943,Braun-725X,2016,Ideal para uso diario,110,357
C05,cuidado,E00944,Secadora de cabello,M00944,Beurer,MD0944,Beurer-523Q,2017,Alta durabilidad,110,474
C05,cuidado,E00945,Masajeador corporal,M00945,Revlon,MD0945,Revlon-459P,2015,Ideal para uso diario,110,1401
C05,cuidado,E00946,Sauna facial,M00946,Wahl,MD0946,Wahl-449Q,2020,Ligero y portátil,110,2168
C05,cuidado,E00947,Secadora de cabello,M00947,Babyliss,MD0947,Babyliss-715X,2018,Carga rápida,220,1625
C05,cuidado,E00948,Limpiador facial sónico,M00948,Conair,MD0948,Conair-376X,2020,Resistente al agua,110,943
C05,cuidado,E00949,Removedor de puntos negros,M00949,Beurer,MD0949,Beurer-464L,2018,Alta durabilidad,220,2440
C05,cuidado,E00950,Limpiador facial sónico,M00950,Philips,MD0950,Philips-523X,2019,Ligero y portátil,110,650
C05,cuidado,E00951,Rizador de cabello,M00951,Babyliss,MD0951,Babyliss-914P,2018,Carga rápida,110,1166
C05,cuidado,E00952,Limpiador facial sónico,M00952,Wahl,MD0952,Wahl-951L,2023,Batería de larga duración,110,1797
C05,cuidado,E00953,Cortadora de cabello,M00953,Beurer,MD0953,Beurer-579Q,2023,Ligero y portátil,220,2349
C05,cuidado,E00954,Removedor de puntos negros,M00954,Oral-B,MD0954,Oral-B-890S,2022,Fácil de usar,110,1377
C05,cuidado,E00955,Secadora de cabello,M00955,GHD,MD0955,GHD-323X,2016,Batería de larga duración,110,1089
C05,cuidado,E00956,Recortadora de barba,M00956,Conair,MD0956,Conair-640X,2016,Ideal para uso diario,220,2013
C05,cuidado,E00957,Sauna facial,M00957,Braun,MD0957,Braun-605S,2021,Alta durabilidad,110,1686
C05,cuidado,E00958,Cepillo de dientes eléctrico,M00958,Babyliss,MD0958,Babyliss-133Q,2025,Alta durabilidad,220,1159
C05,cuidado,E00959,Esterilizador UV portátil,M00959,GHD,MD0959,GHD-636Q,2016,Ligero y portátil,220,449
C05,cuidado,E00960,Depiladora eléctrica,M00960,Oral-B,MD0960,Oral-B-381S,2022,Diseño compacto,110,960
C05,cuidado,E00961,Masajeador corporal,M00961,Oral-B,MD0961,Oral-B-858L,2022,Resistente al agua,110,1371
C05,cuidado,E00962,Sauna facial,M00962,Remington,MD0962,Remington-641S,2017,Diseño compacto,220,1681
C05,cuidado,E00963,Rizador de cabello,M00963,Babyliss,MD0963,Babyliss-905S,2018,Diseño ergonómico,110,159
C05,cuidado,E00964,Removedor de puntos negros,M00964,Philips,MD0964,Philips-435P,2024,Batería de larga duración,220,380
C05,cuidado,E00965,Recortadora de barba,M00965,Revlon,MD0965,Revlon-999P,2025,Ideal para uso diario,220,464
C05,cuidado,E00966,Cepillo de dientes eléctrico,M00966,Babyliss,MD0966,Babyliss-343P,2021,Ideal para uso diario,220,1400
C05,cuidado,E00967,Plancha para cabello,M00967,Remington,MD0967,Remington-930X,2015,Batería de larga duración,220,778
C05,cuidado,E00968,Rizador de cabello,M00968,Braun,MD0968,Braun-102S,2020,Resistente al agua,220,1434
C05,cuidado,E00969,Secadora de cabello,M00969,Beurer,MD0969,Beurer-500S,2021,Diseño compacto,220,357
C05,cuidado,E00970,Depiladora eléctrica,M00970,Beurer,MD0970,Beurer-210Q,2024,Carga rápida,220,1429
C05,cuidado,E00971,Recortadora de barba,M00971,Xiaomi,MD0971,Xiaomi-374P,2016,Ideal para uso diario,110,2238
C05,cuidado,E00972,Cepillo de dientes eléctrico,M00972,Oral-B,MD0972,Oral-B-249X,2022,Tecnología avanzada,220,579
C05,cuidado,E00973,Rizador de cabello,M00973,Panasonic,MD0973,Panasonic-954L,2017,Carga rápida,220,2402
C05,cuidado,E00974,Masajeador corporal,M00974,Braun,MD0974,Braun-729X,2017,Resistente al agua,220,2444
C05,cuidado,E00975,Limpiador facial sónico,M00975,Revlon,MD0975,Revlon-633L,2017,Ideal para uso diario,110,1871
C05,cuidado,E00976,Cortadora de cabello,M00976,Revlon,MD0976,Revlon-156L,2015,Carga rápida,110,1373
C05,cuidado,E00977,Limpiador facial sónico,M00977,Braun,MD0977,Braun-889P,2015,Tecnología avanzada,110,991
C05,cuidado,E00978,Rizador de cabello,M00978,Babyliss,MD0978,Babyliss-786P,2017,Batería de larga duración,220,1540
C05,cuidado,E00979,Plancha para cabello,M00979,Xiaomi,MD0979,Xiaomi-825P,2022,Ligero y portátil,220,1978
C05,cuidado,E00980,Esterilizador UV portátil,M00980,Rowenta,MD0980,Rowenta-901L,2023,Alta durabilidad,220,2229
C05,cuidado,E00981,Cepillo de dientes eléctrico,M00981,Rowenta,MD0981,Rowenta-396S,2018,Tecnología avanzada,220,2250
C05,cuidado,E00982,Rizador de cabello,M00982,Conair,MD0982,Conair-580L,2018,Carga rápida,110,789
C05,cuidado,E00983,Cepillo de dientes eléctrico,M00983,Revlon,MD0983,Revlon-432Q,2020,Alta durabilidad,110,1378
C05,cuidado,E00984,Secadora de cabello,M00984,Rowenta,MD0984,Rowenta-124S,2017,Resistente al agua,220,1730
C05,cuidado,E00985,Depiladora eléctrica,M00985,Babyliss,MD0985,Babyliss-156Q,2018,Batería de larga duración,220,1824
C05,cuidado,E00986,Esterilizador UV portátil,M00986,Panasonic,MD0986,Panasonic-568S,2015,Alta durabilidad,110,633
C05,cuidado,E00987,Removedor de puntos negros,M00987,Xiaomi,MD0987,Xiaomi-790P,2016,Batería de larga duración,110,1427
C05,cuidado,E00988,Limpiador facial sónico,M00988,GHD,MD0988,GHD-615S,2024,Diseño compacto,110,1001
C05,cuidado,E00989,Depiladora eléctrica,M00989,Xiaomi,MD0989,Xiaomi-779Q,2022,Carga rápida,220,1847
C05,cuidado,E00990,Limpiador facial sónico,M00990,Revlon,MD0990,Revlon-482X,2025,Ligero y portátil,220,2483
C05,cuidado,E00991,Masajeador facial,M00991,Philips,MD0991,Philips-432L,2016,Ideal para uso diario,220,560
C05,cuidado,E00992,Masajeador facial,M00992,Panasonic,MD0992,Panasonic-411P,2023,Carga rápida,110,1380
C05,cuidado,E00993,Removedor de puntos negros,M00993,Xiaomi,MD0993,Xiaomi-360L,2022,Fácil de usar,220,1751
C05,cuidado,E00994,Cortadora de cabello,M00994,Xiaomi,MD0994,Xiaomi-247P,2024,Ideal para uso diario,110,908
C05,cuidado,E00995,Cepillo de dientes eléctrico,M00995,Revlon,MD0995,Revlon-926P,2021,Fácil de usar,220,1034
C05,cuidado,E00996,Cortadora de cabello,M00996,Wahl,MD0996,Wahl-764L,2018,Resistente al agua,110,505
C05,cuidado,E00997,Masajeador facial,M00997,Beurer,MD0997,Beurer-806S,2016,Diseño ergonómico,220,1846
C05,cuidado,E00998,Depiladora eléctrica,M00998,Panasonic,MD0998,Panasonic-435P,2018,Diseño ergonómico,220,131
C05,cuidado,E00999,Masajeador facial,M00999,Xiaomi,MD0999,Xiaomi-677X,2017,Carga rápida,220,80
C05,cuidado,E01000,Masajeador facial,M01000,Panasonic,MD1000,Panasonic-598S,2017,Alta durabilidad,110,1949
C05,cuidado,E01001,Cepillo de dientes eléctrico,M01001,Oral-B,MD1001,Oral-B-943X,2016,Diseño compacto,220,502
C05,cuidado,E01002,Cepillo de dientes eléctrico,M01002,Conair,MD1002,Conair-866L,2023,Diseño compacto,110,202
C05,cuidado,E01003,Removedor de puntos negros,M01003,Revlon,MD1003,Revlon-203S,2019,Fácil de usar,110,1530
C05,cuidado,E01004,Limpiador facial sónico,M01004,Panasonic,MD1004,Panasonic-474S,2021,Tecnología avanzada,220,1484
C05,cuidado,E01005,Plancha para cabello,M01005,Philips,MD1005,Philips-756L,2016,Fácil de usar,110,2420
C05,cuidado,E01006,Cortadora de cabello,M01006,Xiaomi,MD1006,Xiaomi-492P,2018,Ideal para uso diario,220,973
C05,cuidado,E01007,Afeitadora eléctrica,M01007,Braun,MD1007,Braun-892S,2018,Diseño ergonómico,220,2240
C05,cuidado,E01008,Cepillo de dientes eléctrico,M01008,Braun,MD1008,Braun-785L,2019,Fácil de usar,110,1091
C05,cuidado,E01009,Afeitadora eléctrica,M01009,Babyliss,MD1009,Babyliss-855L,2025,Resistente al agua,220,177
C05,cuidado,E01010,Esterilizador UV portátil,M01010,Wahl,MD1010,Wahl-777Q,2019,Fácil de usar,110,866
C05,cuidado,E01011,Esterilizador UV portátil,M01011,Babyliss,MD1011,Babyliss-395P,2025,Fácil de usar,110,520
C05,cuidado,E01012,Rizador de cabello,M01012,GHD,MD1012,GHD-367L,2021,Fácil de usar,110,429
C05,cuidado,E01013,Cepillo de dientes eléctrico,M01013,Xiaomi,MD1013,Xiaomi-398L,2024,Alta durabilidad,110,2105
C05,cuidado,E01014,Removedor de puntos negros,M01014,GHD,MD1014,GHD-931P,2020,Ideal para uso diario,110,1306
C05,cuidado,E01015,Masajeador facial,M01015,Beurer,MD1015,Beurer-792Q,2019,Alta durabilidad,220,1706
C05,cuidado,E01016,Masajeador corporal,M01016,Babyliss,MD1016,Babyliss-632Q,2021,Diseño ergonómico,110,924
C05,cuidado,E01017,Depiladora eléctrica,M01017,Conair,MD1017,Conair-923P,2020,Ideal para uso diario,110,1328
C05,cuidado,E01018,Sauna facial,M01018,Braun,MD1018,Braun-161L,2021,Ideal para uso diario,110,1226
C05,cuidado,E01019,Plancha para cabello,M01019,Braun,MD1019,Braun-600L,2015,Fácil de usar,110,523
C05,cuidado,E01020,Rizador de cabello,M01020,GHD,MD1020,GHD-949S,2017,Diseño compacto,220,1709
C05,cuidado,E01021,Cortadora de cabello,M01021,Oral-B,MD1021,Oral-B-119S,2024,Resistente al agua,220,1049
C05,cuidado,E01022,Limpiador facial sónico,M01022,Rowenta,MD1022,Rowenta-767P,2019,Tecnología avanzada,220,2126
C05,cuidado,E01023,Removedor de puntos negros,M01023,Revlon,MD1023,Revlon-879L,2018,Diseño ergonómico,220,2395
C05,cuidado,E01024,Rizador de cabello,M01024,Rowenta,MD1024,Rowenta-275S,2018,Alta durabilidad,110,1964
C05,cuidado,E01025,Esterilizador UV portátil,M01025,Panasonic,MD1025,Panasonic-876L,2021,Ligero y portátil,220,2025
C05,cuidado,E01026,Esterilizador UV portátil,M01026,Braun,MD1026,Braun-230X,2015,Fácil de usar,220,994
C05,cuidado,E01027,Rizador de cabello,M01027,GHD,MD1027,GHD-931Q,2025,Tecnología avanzada,220,1228
C05,cuidado,E01028,Cepillo de dientes eléctrico,M01028,GHD,MD1028,GHD-720Q,2025,Resistente al agua,110,678
C05,cuidado,E01029,Afeitadora eléctrica,M01029,Beurer,MD1029,Beurer-790P,2015,Alta durabilidad,220,2419
C05,cuidado,E01030,Esterilizador UV portátil,M01030,Philips,MD1030,Philips-768X,2023,Batería de larga duración,220,678
C05,cuidado,E01031,Afeitadora eléctrica,M01031,Revlon,MD1031,Revlon-345S,2017,Tecnología avanzada,220,1404
C05,cuidado,E01032,Limpiador facial sónico,M01032,Panasonic,MD1032,Panasonic-832X,2019,Ideal para uso diario,220,539
C05,cuidado,E01033,Masajeador facial,M01033,Xiaomi,MD1033,Xiaomi-762P,2024,Batería de larga duración,220,1935
C05,cuidado,E01034,Recortadora de barba,M01034,Xiaomi,MD1034,Xiaomi-915Q,2023,Diseño ergonómico,110,2075
C05,cuidado,E01035,Limpiador facial sónico,M01035,Oral-B,MD1035,Oral-B-863L,2021,Diseño compacto,220,343
C05,cuidado,E01036,Depiladora eléctrica,M01036,Revlon,MD1036,Revlon-773P,2021,Tecnología avanzada,220,501
C05,cuidado,E01037,Cepillo de dientes eléctrico,M01037,Rowenta,MD1037,Rowenta-937P,2022,Ideal para uso diario,110,2094
C05,cuidado,E01038,Limpiador facial sónico,M01038,GHD,MD1038,GHD-467L,2018,Diseño compacto,110,2085
C05,cuidado,E01039,Masajeador corporal,M01039,Revlon,MD1039,Revlon-702L,2024,Fácil de usar,110,490
C05,cuidado,E01040,Cepillo de dientes eléctrico,M01040,Philips,MD1040,Philips-758L,2017,Diseño ergonómico,110,355
C05,cuidado,E01041,Esterilizador UV portátil,M01041,Wahl,MD1041,Wahl-581P,2015,Tecnología avanzada,110,1763
C05,cuidado,E01042,Depiladora eléctrica,M01042,Wahl,MD1042,Wahl-567X,2016,Resistente al agua,220,2434
C05,cuidado,E01043,Depiladora eléctrica,M01043,Philips,MD1043,Philips-722P,2019,Diseño compacto,110,868
C05,cuidado,E01044,Secadora de cabello,M01044,Oral-B,MD1044,Oral-B-739P,2017,Diseño compacto,220,582
C05,cuidado,E01045,Afeitadora eléctrica,M01045,Panasonic,MD1045,Panasonic-883X,2019,Resistente al agua,220,1676
C05,cuidado,E01046,Secadora de cabello,M01046,Wahl,MD1046,Wahl-138P,2022,Batería de larga duración,110,2245
C05,cuidado,E01047,Removedor de puntos negros,M01047,GHD,MD1047,GHD-265X,2025,Diseño ergonómico,220,1437
C05,cuidado,E01048,Limpiador facial sónico,M01048,Xiaomi,MD1048,Xiaomi-653Q,2025,Diseño ergonómico,220,1389
C05,cuidado,E01049,Cortadora de cabello,M01049,Babyliss,MD1049,Babyliss-161P,2018,Ligero y portátil,220,1824
C05,cuidado,E01050,Plancha para cabello,M01050,Panasonic,MD1050,Panasonic-479S,2019,Resistente al agua,220,322
C05,cuidado,E01051,Limpiador facial sónico,M01051,GHD,MD1051,GHD-607L,2021,Diseño compacto,110,241
C05,cuidado,E01052,Esterilizador UV portátil,M01052,Beurer,MD1052,Beurer-362X,2024,Batería de larga duración,110,250
C05,cuidado,E01053,Removedor de puntos negros,M01053,Philips,MD1053,Philips-100S,2021,Carga rápida,110,1625
C05,cuidado,E01054,Esterilizador UV portátil,M01054,Braun,MD1054,Braun-394X,2022,Alta durabilidad,220,1210
C05,cuidado,E01055,Depiladora eléctrica,M01055,Panasonic,MD1055,Panasonic-786S,2016,Alta durabilidad,110,1687
C05,cuidado,E01056,Cortadora de cabello,M01056,Philips,MD1056,Philips-234X,2022,Ideal para uso diario,220,1705
C05,cuidado,E01057,Plancha para cabello,M01057,Babyliss,MD1057,Babyliss-839Q,2025,Resistente al agua,220,1357
C05,cuidado,E01058,Removedor de puntos negros,M01058,Rowenta,MD1058,Rowenta-361P,2020,Alta durabilidad,220,101
C05,cuidado,E01059,Masajeador corporal,M01059,Braun,MD1059,Braun-919Q,2017,Alta durabilidad,110,2465
C05,cuidado,E01060,Plancha para cabello,M01060,Remington,MD1060,Remington-827L,2024,Diseño ergonómico,110,2377
C05,cuidado,E01061,Masajeador corporal,M01061,Beurer,MD1061,Beurer-955L,2020,Diseño ergonómico,220,238
C05,cuidado,E01062,Afeitadora eléctrica,M01062,GHD,MD1062,GHD-755X,2022,Carga rápida,220,586
C05,cuidado,E01063,Masajeador facial,M01063,Xiaomi,MD1063,Xiaomi-282Q,2025,Carga rápida,220,1673
C05,cuidado,E01064,Removedor de puntos negros,M01064,Conair,MD1064,Conair-599S,2023,Ideal para uso diario,110,246
C05,cuidado,E01065,Masajeador facial,M01065,Braun,MD1065,Braun-520S,2021,Ideal para uso diario,220,180
C05,cuidado,E01066,Masajeador corporal,M01066,Beurer,MD1066,Beurer-233Q,2022,Diseño ergonómico,220,1467
C05,cuidado,E01067,Depiladora eléctrica,M01067,Revlon,MD1067,Revlon-150Q,2023,Diseño ergonómico,110,611
C05,cuidado,E01068,Limpiador facial sónico,M01068,Beurer,MD1068,Beurer-179Q,2016,Diseño ergonómico,220,1140
C05,cuidado,E01069,Sauna facial,M01069,Remington,MD1069,Remington-251P,2020,Fácil de usar,220,1311
C05,cuidado,E01070,Depiladora eléctrica,M01070,Braun,MD1070,Braun-828L,2019,Resistente al agua,220,1770
C05,cuidado,E01071,Masajeador corporal,M01071,GHD,MD1071,GHD-520Q,2023,Diseño compacto,110,1504
C05,cuidado,E01072,Cepillo de dientes eléctrico,M01072,Braun,MD1072,Braun-716Q,2023,Diseño ergonómico,220,322
C05,cuidado,E01073,Secadora de cabello,M01073,Braun,MD1073,Braun-466P,2019,Diseño compacto,110,1427
C05,cuidado,E01074,Depiladora eléctrica,M01074,Wahl,MD1074,Wahl-470L,2025,Carga rápida,220,861
C05,cuidado,E01075,Cortadora de cabello,M01075,Remington,MD1075,Remington-728P,2020,Carga rápida,110,2018
